inspection_id,address,latitude,longitude,location,city,state,zip
1307687,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
1502028,5101-5109 S HALSTED ST,41.80154012834072,-87.64519698905924,"(41.80154012834072, -87.64519698905924)",CHICAGO,IL,60609
1497781,6650 S Ellis AVE,41.7742214,-87.6012716,"(41.7742214,-87.6012716)",CHICAGO,IL,60637
1424422,4000 N O'HARE FIELD,41.9802588,-87.9089858,"(41.9802588,-87.9089858)",CHICAGO,IL,60666
1493775,1509 SIBLEY BLVD,41.6226995,-87.562008,"(41.6226995,-87.562008)",CALUMET CITY,IL,60409
1490670,2936 W 85TH PL,41.7376459,-87.719391,"(41.7376459,-87.719391)",CHICAGO,IL,60652
1493248,108 W PARK,41.8992927,-87.9405057,"(41.8992927,-87.9405057)",ELMHURST,IL,60126
1387631,1509 SIBLEY BLVD,41.6226995,-87.562008,"(41.6226995,-87.562008)",CALUMET CITY,IL,60409
1493208,8125 S HALSTED ST,41.74623627171974,-87.64376603783273,"(41.74623627171974, -87.64376603783273)",CHICAGO,IL,60620
1493764,1020 W DEVON,41.9927051,-87.9994831,"(41.9927051,-87.9994831)",ELK GROVE VILLAGE,IL,60007
1152141,5630 S Rockwell AVE,41.79098279999999,-87.6895972,"(41.79098279999999,-87.6895972)",CHICAGO,IL,60629
1496490,627 ESTES AVE,42.0027986,-88.0962071,"(42.0027986,-88.0962071)",SCHAUMBURG,IL,60193
1490846,3838 W 49TH ST,41.8043798,-87.7204015,"(41.8043798,-87.7204015)",CHICAGO,IL,60632
1493580,1020 W DEVON,41.9927051,-87.9994831,"(41.9927051,-87.9994831)",ELK GROVE VILLAGE,IL,60007
1491136,8125 S HALSTED ST,41.74623627171974,-87.64376603783273,"(41.74623627171974, -87.64376603783273)",CHICAGO,IL,60620
1152140,6011 S Rockwell AVE,41.7840433,-87.6883007,"(41.7840433,-87.6883007)",CHICAGO,IL,60629
1459912,6634 W RAVEN ST,41.9946144,-87.7926097,"(41.9946144,-87.7926097)",CHICAGO,IL,60631
1307419,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
1464217,7545 N PAULINA ST,42.01903180273219,-87.67345866417395,"(42.01903180273219, -87.67345866417395)",CHICAGO,IL,60626
1307451,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
1459758,5900 N Nina AVE,41.9890858,-87.8026557,"(41.9890858,-87.8026557)",CHICAGO,IL,60631
1418342,142 N BLOOMINGDALE RD,41.959958,-88.081554,"(41.959958,-88.081554)",BLOOMINGDALE,IL,60108
1435160,2332 S Western,41.849557,-87.68695629999999,"(41.849557,-87.68695629999999)",CHICAGO,IL,60608
1307418,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
1459620,3424 S State ST,41.8321532,-87.6272509,"(41.8321532,-87.6272509)",CHICAGO,IL,60616
1418322,8601 W FOSTER AVE,41.9728267,-87.841588,"(41.9728267,-87.841588)",CHICAGO,IL,60656
1307285,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
1395582,1744 W Pryor,41.6908645,-87.6629395,"(41.6908645,-87.6629395)",CHICAGO,IL,60643
1372423,405 N Wasbash AVE,41.8896989,-87.6260686,"(41.8896989,-87.6260686)",CHICAGO,IL,60611
1395783,5350 W 38TH ST,41.823776,-87.7573204,"(41.823776,-87.7573204)",CICERO,IL,60804
1395446,1800 W CULYER AVE,41.9554507,-87.674528,"(41.9554507,-87.674528)",CHICAGO,IL,60613
1307259,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
1395803,1744 W Pryor,41.6908645,-87.6629395,"(41.6908645,-87.6629395)",CHICAGO,IL,60643
1401842,4934 S Wabash,41.8046516,-87.6255393,"(41.8046516,-87.6255393)",CHICAGO,IL,60615
1396156,141 W CHICAGO AVE,41.89650357363852,-87.6327844082446,"(41.89650357363852, -87.6327844082446)",CHICAGO,IL,60654
1401835,4934 S Wabash BLDG,41.8046515,-87.62550949999999,"(41.8046515,-87.62550949999999)",CHICAGO,IL,60615
1307310,5516 S Maplewood AVE,41.7928811,-87.6882064,"(41.7928811,-87.6882064)",CHICAGO,IL,60629
1345903,6040 N Kilpatrick AVE,41.9912004,-87.7464722,"(41.9912004,-87.7464722)",CHICAGO,IL,60646
1396011,141 W CHICAGO AVE,41.89650357363852,-87.6327844082446,"(41.89650357363852, -87.6327844082446)",CHICAGO,IL,60654
1395433,4000 N O'HARE FIELD,41.9802588,-87.9089858,"(41.9802588,-87.9089858)",CHICAGO,IL,60666
1151675,5114 S Elizabeth ST,41.8000688,-87.6565647,"(41.8000688,-87.6565647)",CHICAGO,IL,60609
1228263,4619 S Wolcott AVE,41.8096282,-87.6719638,"(41.8096282,-87.6719638)",CHICAGO,IL,60609
1361108,1410 S MUSEUM CAMPUS DR.,41.862628294037634,-87.61503109411332,"(41.862628294037634, -87.61503109411332)",CHICAGO,IL,60605
1360656,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
1319791,6657 S Kimbark AVE,41.7737472,-87.5940266,"(41.7737472,-87.5940266)",CHICAGO,IL,60637
1151604,1401 S CALIFORNIA AVE,41.8622623,-87.6951383,"(41.8622623,-87.6951383)",CHICAGO,IL,60608
1228225,5415 S Union AVE,41.7957456,-87.641884,"(41.7957456,-87.641884)",CHICAGO,IL,60609
1319774,6657 S Kimbark AVE,41.7737472,-87.5940266,"(41.7737472,-87.5940266)",CHICAGO,IL,60637
1115030,1410 S MUSEUM CAMPUS,41.862628294037634,-87.61503109411332,"(41.862628294037634, -87.61503109411332)",CHICAGO,IL,60605
1151779,4619 S Wolcott AVE,41.8096282,-87.6719638,"(41.8096282,-87.6719638)",CHICAGO,IL,60609
920387,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
1319754,6657 S Kimbark AVE,41.7737472,-87.5940266,"(41.7737472,-87.5940266)",CHICAGO,IL,60637
1319801,6657 S Kimbark AVE,41.7737472,-87.5940266,"(41.7737472,-87.5940266)",CHICAGO,IL,60637
920396,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
1155161,13100 S Doty,41.6755502,-87.6017907,"(41.6755502,-87.6017907)",CHICAGO,IL,60827
1369464,3838 W 49TH ST,41.8043798,-87.7204015,"(41.8043798,-87.7204015)",CHICAGO,IL,60632
1228307,2301 S INDIANA,41.85104667463312,-87.62209308455373,"(41.85104667463312, -87.62209308455373)",CHICAGO,IL,60616
1321230,2131 S 6TH AVE,41.8655778,-87.8394813,"(41.8655778,-87.8394813)",MAYWOOD,IL,60153
1375601,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
1319753,7037 S Rhodes AVE,41.7666885,-87.6113124,"(41.7666885,-87.6113124)",CHICAGO,IL,60637
1369223,108 W PARK,41.8992927,-87.9405057,"(41.8992927,-87.9405057)",ELMHURST,IL,60126
1115029,1410 S MUSEUM CAMPUS DR.,41.862628294037634,-87.61503109411332,"(41.862628294037634, -87.61503109411332)",CHICAGO,IL,60605
1360903,4327 N Ottawa AVE,41.9587437,-87.8180017,"(41.9587437,-87.8180017)",NORRIDGE,IL,60706
1361182,108 W PARK,41.8992927,-87.9405057,"(41.8992927,-87.9405057)",ELMHURST,IL,60126
1151733,5255 S State ST,41.7995035,-87.625015,"(41.7995035,-87.625015)",CHICAGO,IL,60609
1375435,433 E 79TH STREET,41.75103049992091,-87.61364868855419,"(41.75103049992091, -87.61364868855419)",CHICAGO,IL,60619
1361055,7349 S HALSTED ST,41.76011986738749,-87.644137230067,"(41.76011986738749, -87.644137230067)",CHICAGO,IL,60621
920433,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
1228306,2301 S INDIANA AVE.,41.85104667463312,-87.62209308455373,"(41.85104667463312, -87.62209308455373)",CHICAGO,IL,60616
1353435,1366 N MILWAUKEE AVE,41.90654324873866,-87.67169262954617,"(41.90654324873866, -87.67169262954617)",CHICAGO,IL,60642
1151752,3625 S Hoyne,41.8276402,-87.6773181,"(41.8276402,-87.6773181)",CHICAGO,IL,60609
1360260,3107 S 71st ST BSMT,41.7727709,-87.7123355,"(41.7727709,-87.7123355)",CHICAGO,IL,60629
1321419,5516 S Maplewood AVE,41.7928811,-87.6882064,"(41.7928811,-87.6882064)",CHICAGO,IL,60629
920356,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
1335307,8601 W FOSTER AVE,41.9728267,-87.841588,"(41.9728267,-87.841588)",CHICAGO,IL,60656
1319720,6650 S Ellis AVE,41.7742214,-87.6012716,"(41.7742214,-87.6012716)",CHICAGO,IL,60637
1305303,6011 S Rockwell AVE,41.7840433,-87.6883007,"(41.7840433,-87.6883007)",CHICAGO,IL,60629
1296393,8306 S LAWRENCE AVE,41.743321,-87.6106718,"(41.743321,-87.6106718)",CHICAGO,IL,60619
920378,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
1335548,500 S CICERO AVE,41.87404017991668,-87.74517944542308,"(41.87404017991668, -87.74517944542308)",CHICAGO,IL,60644
1353228,405 N Wasbash AVE,41.8896989,-87.6260686,"(41.8896989,-87.6260686)",CHICAGO,IL,60611
1114731,3424 S State ST,41.8321532,-87.6272509,"(41.8321532,-87.6272509)",CHICAGO,IL,60616
1327035,6634 W RAVEN ST,41.9946144,-87.7926097,"(41.9946144,-87.7926097)",CHICAGO,IL,60631
1151172,1744 W Pryor,41.6908645,-87.6629395,"(41.6908645,-87.6629395)",CHICAGO,IL,60643
1327142,4245 W ARMITAGE AVE,41.916968141610525,-87.7332747911865,"(41.916968141610525, -87.7332747911865)",CHICAGO,IL,60639
1296331,2342 E 75TH ST,41.75908911565936,-87.56711077874444,"(41.759089115659364, -87.56711077874444)",CHICAGO,IL,60649
1335447,4000 N O'HARE FIELD,41.9802588,-87.9089858,"(41.9802588,-87.9089858)",CHICAGO,IL,60666
1098829,7770 FRONTAGE RD,42.0231952,-87.7679247,"(42.0231952,-87.7679247)",SKOKIE,IL,60077
1098842,7770 FRONTAGE RD,42.0231952,-87.7679247,"(42.0231952,-87.7679247)",SKOKIE,IL,60077
1335360,5630 S Rockwell AVE,41.79098279999999,-87.6895972,"(41.79098279999999,-87.6895972)",CHICAGO,IL,60629
1227809,4934 S Wabash BLDG,41.8046515,-87.62550949999999,"(41.8046515,-87.62550949999999)",CHICAGO,IL,60615
1227807,4934 S Wabash,41.8046516,-87.6255393,"(41.8046516,-87.6255393)",CHICAGO,IL,60615
1162231,4245 W ARMITAGE AVE,41.916968141610525,-87.7332747911865,"(41.916968141610525, -87.7332747911865)",CHICAGO,IL,60639
1326458,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
1296347,2342 E 75TH ST,41.75908911565936,-87.56711077874444,"(41.759089115659364, -87.56711077874444)",CHICAGO,IL,60649
1326421,1231 S DAMEN,41.86580003172552,-87.67607360607634,"(41.86580003172552, -87.67607360607634)",CHICAGO,IL,60608
1151253,2936 W 85TH PL,41.7376459,-87.719391,"(41.7376459,-87.719391)",CHICAGO,IL,60652
1321815,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
1321935,4343 N Sacramento,41.9606778567489,-87.70319287636997,"(41.9606778567489, -87.70319287636997)",CHICAGO,IL,60618
1335503,5900 N Nina AVE,41.9890858,-87.8026557,"(41.9890858,-87.8026557)",CHICAGO,IL,60631
1114725,2320-2322 S MICHIGAN AVE,41.850453739981155,-87.62389126353149,"(41.850453739981155, -87.62389126353149)",CHICAGO,IL,60616
1343236,500 S CICERO AVE,41.87404017991668,-87.74517944542308,"(41.87404017991668, -87.74517944542308)",CHICAGO,IL,60644
1290249,5114 S Elizabeth ST,41.8000688,-87.6565647,"(41.8000688,-87.6565647)",CHICAGO,IL,60609
920318,7600 S CHICAGO AVE,41.756748,-87.593032,"(41.756748,-87.593032)",CHICAGO,IL,60619
1319208,7037 S Rhodes AVE,41.7666885,-87.6113124,"(41.7666885,-87.6113124)",CHICAGO,IL,60637
1300367,1439 TONNE RD,42.0033872,-87.9788749,"(42.0033872,-87.9788749)",ELK GROVE VILLAGE,IL,60007
1279250,1401 S CALIFORNIA AVE,41.8622623,-87.6951383,"(41.8622623,-87.6951383)",CHICAGO,IL,60608
1072236,8125 S HALSTED ST,41.74623627171974,-87.64376603783273,"(41.74623627171974, -87.64376603783273)",CHICAGO,IL,60620
1321602,6040 N Kilpatrick AVE,41.9912004,-87.7464722,"(41.9912004,-87.7464722)",CHICAGO,IL,60646
1279336,1231 S DAMEN,41.86580003172552,-87.67607360607634,"(41.86580003172552, -87.67607360607634)",CHICAGO,IL,60608
1154695,13100 S Doty,41.6755502,-87.6017907,"(41.6755502,-87.6017907)",CHICAGO,IL,60827
1290220,4619 S Wolcott AVE,41.8096282,-87.6719638,"(41.8096282,-87.6719638)",CHICAGO,IL,60609
1286036,4000 N O'HARE FIELD,41.9802588,-87.9089858,"(41.9802588,-87.9089858)",CHICAGO,IL,60666
1321724,2332 S Western,41.849557,-87.68695629999999,"(41.849557,-87.68695629999999)",CHICAGO,IL,60608
1150876,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
1290252,5415 S Union AVE,41.7957456,-87.641884,"(41.7957456,-87.641884)",CHICAGO,IL,60609
1154734,2425 E 71ST ST,41.7660867,-87.5653021,"(41.7660867,-87.5653021)",CHICAGO,IL,60649
1300730,5255 S State ST,41.7995035,-87.625015,"(41.7995035,-87.625015)",CHICAGO,IL,60609
1072219,7037 S Rhodes AVE,41.7666885,-87.6113124,"(41.7666885,-87.6113124)",CHICAGO,IL,60637
1321711,6040 N Kilpatrick AVE,41.9912004,-87.7464722,"(41.9912004,-87.7464722)",CHICAGO,IL,60646
1154737,2425 E 71ST ST,41.7660867,-87.5653021,"(41.7660867,-87.5653021)",CHICAGO,IL,60649
1096400,200 DIXIE HWY,41.5229274,-87.6517919,"(41.5229274,-87.6517919)",CHICAGO HEIGHTS,IL,60411
1234521,970 Criss CIR,42.0315734,-87.9729467,"(42.0315734,-87.9729467)",ELK GROVE VILLAGE,IL,60007
1285554,6657 S Kimbark AVE,41.7737472,-87.5940266,"(41.7737472,-87.5940266)",CHICAGO,IL,60637
1150560,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
1234734,3838 W 49TH ST,41.8043798,-87.7204015,"(41.8043798,-87.7204015)",CHICAGO,IL,60632
1285843,6657 S Kimbark AVE,41.7737472,-87.5940266,"(41.7737472,-87.5940266)",CHICAGO,IL,60637
1305212,6657 S Kimbark AVE,41.7737472,-87.5940266,"(41.7737472,-87.5940266)",CHICAGO,IL,60637
1150535,7349 S HALSTED ST,41.76011986738749,-87.644137230067,"(41.76011986738749, -87.644137230067)",CHICAGO,IL,60621
1234520,970 Criss CIR,42.0315734,-87.9729467,"(42.0315734,-87.9729467)",ELK GROVE VILLAGE,IL,60007
1150519,17429 S CENTER ST,41.57214219999999,-87.6458347,"(41.57214219999999,-87.6458347)",EAST HAZEL CREST,IL,60429
1230153,6601 MARTIN FRANCE,41.559538,-87.778643,"(41.559538,-87.778643)",TINLEY PARK,IL,60477
1134440,750 N FRANKLIN ST.,41.89631758778245,-87.63584025366825,"(41.89631758778245, -87.63584025366825)",CHICAGO,IL,60654
1154299,4934 S Wabash BLDG,41.8046515,-87.62550949999999,"(41.8046515,-87.62550949999999)",CHICAGO,IL,60615
1235018,321 DARROW,42.0237883,-87.6975917,"(42.0237883,-87.6975917)",EVANSTON,IL,60202
679321,405 N Wasbash AVE,41.8896989,-87.6260686,"(41.8896989,-87.6260686)",CHICAGO,IL,60611
679332,900 Glencoe TER,42.202733,-88.111842,"(42.202733,-88.111842)",LAKE ZURICH,IL,60047
1106210,7545 N PAULINA ST,42.01903180273219,-87.67345866417395,"(42.01903180273219, -87.67345866417395)",CHICAGO,IL,60626
1096390,200 DIXIE HWY,41.5229274,-87.6517919,"(41.5229274,-87.6517919)",CHICAGO HEIGHTS,IL,60411
1285444,491 SAGINAW,41.6217712,-87.5577758,"(41.6217712,-87.5577758)",CALUMET CITY,IL,60409
1194270,5900 N Nina AVE,41.9890858,-87.8026557,"(41.9890858,-87.8026557)",CHICAGO,IL,60631
1214511,8601 W FOSTER AVE,41.9728267,-87.841588,"(41.9728267,-87.841588)",CHICAGO,IL,60656
1154297,4934 S Wabash,41.8046516,-87.6255393,"(41.8046516,-87.6255393)",CHICAGO,IL,60615
1076250,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
679872,6233 W ROOSEVELT RD,41.8652914,-87.7805526,"(41.8652914,-87.7805526)",BERWYN,IL,60402
659932,425 WALNUT DR,42.0287754,-88.1913942,"(42.0287754,-88.1913942)",STREAMWOOD,IL,60107
1096233,3424 S State ST,41.8321532,-87.6272509,"(41.8321532,-87.6272509)",CHICAGO,IL,60616
679831,6040 N Kilpatrick AVE,41.9912004,-87.7464722,"(41.9912004,-87.7464722)",CHICAGO,IL,60646
1229551,1366 N MILWAUKEE AVE,41.90654324873866,-87.67169262954617,"(41.90654324873866, -87.67169262954617)",CHICAGO,IL,60642
1076245,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
1229732,4129 191ST CT,41.5412784,-87.7172734,"(41.5412784,-87.7172734)",COUNTRY CLUB HILLS,IL,60478
670689,6249 S WESTERN,41.7795158,-87.6833923,"(41.7795158,-87.6833923)",CHICAGO,IL,60636
1150309,2936 W 85TH PL,41.7376459,-87.719391,"(41.7376459,-87.719391)",CHICAGO,IL,60652
1076237,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
1229384,1366 N MILWAUKEE AVE,41.90654324873866,-87.67169262954617,"(41.90654324873866, -87.67169262954617)",CHICAGO,IL,60642
679519,2777 MANNHEIM RD,42.003503,-87.884429,"(42.003503,-87.884429)",DES PLAINES,IL,60018
679868,13946 S CHIPPEWA,41.6420596,-87.5405641,"(41.6420596,-87.5405641)",BURNHAM,IL,60633
577788,5516 S Maplewood AVE,41.7928811,-87.6882064,"(41.7928811,-87.6882064)",CHICAGO,IL,60629
604616,6634 W RAVEN ST,41.9946144,-87.7926097,"(41.9946144,-87.7926097)",CHICAGO,IL,60631
1150344,1744 W Pryor,41.6908645,-87.6629395,"(41.6908645,-87.6629395)",CHICAGO,IL,60643
670733,6233 W ROOSEVELT RD,41.8652914,-87.7805526,"(41.8652914,-87.7805526)",BERWYN,IL,60402
670366,5630 S Rockwell AVE,41.79098279999999,-87.6895972,"(41.79098279999999,-87.6895972)",CHICAGO,IL,60629
659733,5063 W 29TH ST STE 2,41.8400178,-87.75178679999999,"(41.8400178,-87.75178679999999)",CICERO,IL,60804
598555,2332 S Western,41.849557,-87.68695629999999,"(41.849557,-87.68695629999999)",CHICAGO,IL,60608
670838,4000 N O'HARE FIELD,41.9802588,-87.9089858,"(41.9802588,-87.9089858)",CHICAGO,IL,60666
537795,8090 S COMMERCIAL AVE,41.7126259,-87.5512263,"(41.7126259,-87.5512263)",CHICAGO,IL,60617
657313,6650 S Ellis AVE,41.7742214,-87.6012716,"(41.7742214,-87.6012716)",CHICAGO,IL,60637
659736,2217 W CRYSTAL ST APT 2,41.9040447,-87.6821556,"(41.9040447,-87.6821556)",CHICAGO,IL,60622
604471,5441 N RIVER RD,41.9782877,-87.8433022,"(41.9782877,-87.8433022)",CHICAGO,IL,60656
531585,4934 S Wabash,41.8046516,-87.6255393,"(41.8046516,-87.6255393)",CHICAGO,IL,60615
606466,8125 S HALSTED ST,41.74623627171974,-87.64376603783273,"(41.74623627171974, -87.64376603783273)",CHICAGO,IL,60620
531584,4934 S Wabash BLDG,41.8046515,-87.62550949999999,"(41.8046515,-87.62550949999999)",CHICAGO,IL,60615
659681,9513 S RIDGELAND AVE STE 3E,41.7191103,-87.779855,"(41.7191103,-87.779855)",OAK LAWN,IL,60453
635185,350 WOODLAWN,42.1219418,-87.749442,"(42.1219418,-87.749442)",GLENCOE,IL,60022
539453,4000 N O'HARE FIELD,41.9802588,-87.9089858,"(41.9802588,-87.9089858)",CHICAGO,IL,60666
598421,1401 S CALIFORNIA AVE,41.8622623,-87.6951383,"(41.8622623,-87.6951383)",CHICAGO,IL,60608
673216,1744 W Pryor,41.6908645,-87.6629395,"(41.6908645,-87.6629395)",CHICAGO,IL,60643
537645,13100 S Doty,41.6755502,-87.6017907,"(41.6755502,-87.6017907)",CHICAGO,IL,60827
604476,8601 W FOSTER AVE,41.9728267,-87.841588,"(41.9728267,-87.841588)",CHICAGO,IL,60656
531621,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
657368,3424 S State ST,41.8321532,-87.6272509,"(41.8321532,-87.6272509)",CHICAGO,IL,60616
531607,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
657310,7037 S Rhodes AVE,41.7666885,-87.6113124,"(41.7666885,-87.6113124)",CHICAGO,IL,60637
531581,4934 S Wabash BLDG,41.8046515,-87.62550949999999,"(41.8046515,-87.62550949999999)",CHICAGO,IL,60615
577698,2936 W 85TH PL,41.7376459,-87.719391,"(41.7376459,-87.719391)",CHICAGO,IL,60652
657362,6657 S Kimbark AVE,41.7737472,-87.5940266,"(41.7737472,-87.5940266)",CHICAGO,IL,60637
606479,8125 S HALSTED ST,41.74623627171974,-87.64376603783273,"(41.74623627171974, -87.64376603783273)",CHICAGO,IL,60620
657344,6657 S Kimbark AVE,41.7737472,-87.5940266,"(41.7737472,-87.5940266)",CHICAGO,IL,60637
604399,6040 N Kilpatrick AVE,41.9912004,-87.7464722,"(41.9912004,-87.7464722)",CHICAGO,IL,60646
585974,2671 E 75TH ST,41.75957929907675,-87.55891723791517,"(41.75957929907675, -87.55891723791517)",CHICAGO,IL,60649
531545,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
531557,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
634484,2249 S 22ND AVE,41.8623632,-87.8588101,"(41.8623632,-87.8588101)",BROADVIEW,IL,60155
529244,4619 S Wolcott AVE,41.8096282,-87.6719638,"(41.8096282,-87.6719638)",CHICAGO,IL,60609
531443,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
598375,2332 S Western,41.849557,-87.68695629999999,"(41.849557,-87.68695629999999)",CHICAGO,IL,60608
529291,5255 S State ST,41.7995035,-87.625015,"(41.7995035,-87.625015)",CHICAGO,IL,60609
634580,105 CLAREMONT DR,41.7735356,-88.1702632,"(41.7735356,-88.1702632)",NAPERVILLE,IL,60540
586115,4500 S WOODS ST,41.8120682,-87.6702779,"(41.8120682,-87.6702779)",CHICAGO,IL,60609
539438,4000 N O'HARE FIELD,41.9802588,-87.9089858,"(41.9802588,-87.9089858)",CHICAGO,IL,60666
604384,6040 N Kilpatrick AVE,41.9912004,-87.7464722,"(41.9912004,-87.7464722)",CHICAGO,IL,60646
529287,5415 S Union AVE,41.7957456,-87.641884,"(41.7957456,-87.641884)",CHICAGO,IL,60609
634504,12256 WASHINGTON AVE,41.6704041,-87.6742643,"(41.6704041,-87.6742643)",BLUE ISLAND,IL,60406
529306,5255 S State ST,41.7995035,-87.625015,"(41.7995035,-87.625015)",CHICAGO,IL,60609
557390,6634 W RAVEN ST,41.9946144,-87.7926097,"(41.9946144,-87.7926097)",CHICAGO,IL,60631
557388,5900 N Nina AVE,41.9890858,-87.8026557,"(41.9890858,-87.8026557)",CHICAGO,IL,60631
567377,400 E WATER ST,41.8866527,-87.6168349,"(41.8866527,-87.6168349)",CHICAGO,IL,60601
598236,1410 S MUSEUM CAMPUS,41.862628294037634,-87.61503109411332,"(41.862628294037634, -87.61503109411332)",CHICAGO,IL,60605
567414,425 E MC FETRIDGE BLDG,41.8618659,-87.61608629999999,"(41.8618659,-87.61608629999999)",CHICAGO,IL,60605
577312,5630 S Rockwell AVE,41.79098279999999,-87.6895972,"(41.79098279999999,-87.6895972)",CHICAGO,IL,60629
569308,405 N Wasbash AVE,41.8896989,-87.6260686,"(41.8896989,-87.6260686)",CHICAGO,IL,60611
604214,8601 W FOSTER AVE,41.9728267,-87.841588,"(41.9728267,-87.841588)",CHICAGO,IL,60656
598235,1410 S MUSEUM CAMPUS DR.,41.862628294037634,-87.61503109411332,"(41.862628294037634, -87.61503109411332)",CHICAGO,IL,60605
604224,6040 N Kilpatrick AVE,41.9912004,-87.7464722,"(41.9912004,-87.7464722)",CHICAGO,IL,60646
598237,1410 S MUSEUM CAMPUS DR.,41.862628294037634,-87.61503109411332,"(41.862628294037634, -87.61503109411332)",CHICAGO,IL,60605
585325,3625 S Hoyne,41.8276402,-87.6773181,"(41.8276402,-87.6773181)",CHICAGO,IL,60609
347310,1900 MAYWOOD DR,41.877247,-87.856215,"(41.877247,-87.856215)",MAYWOOD,IL,60153
2619266,1617 CLARKSON CT,41.7396406,-88.0987288,"(41.7396406,-88.0987288)",NAPERVILLE,IL,60565
543260,1744 W Pryor,41.6908645,-87.6629395,"(41.6908645,-87.6629395)",CHICAGO,IL,60643
491395,1900 MAYWOOD DR,41.877247,-87.856215,"(41.877247,-87.856215)",MAYWOOD,IL,60153
391371,4742-44 N RACINE AVE,41.968490719713,-87.65981645066375,"(41.968490719713, -87.65981645066375)",CHICAGO,IL,60640
580235,1900 MAYWOOD DR,41.877247,-87.856215,"(41.877247,-87.856215)",MAYWOOD,IL,60153
579256,8125 S HALSTED ST,41.74623627171974,-87.64376603783273,"(41.74623627171974, -87.64376603783273)",CHICAGO,IL,60620
529209,5255 S State ST,41.7995035,-87.625015,"(41.7995035,-87.625015)",CHICAGO,IL,60609
580237,1900 MAYWOOD DR,41.877247,-87.856215,"(41.877247,-87.856215)",MAYWOOD,IL,60153
529212,5255 S State ST,41.7995035,-87.625015,"(41.7995035,-87.625015)",CHICAGO,IL,60609
347308,1900 MAYWOOD DR,41.877247,-87.856215,"(41.877247,-87.856215)",MAYWOOD,IL,60153
549241,11150 S HARLEM AVE,41.6883461,-87.7979232,"(41.6883461,-87.7979232)",WORTH,IL,60482
347309,1900 MAYWOOD DR,41.877247,-87.856215,"(41.877247,-87.856215)",MAYWOOD,IL,60153
491811,11150 S HARLEM AVE,41.6883461,-87.7979232,"(41.6883461,-87.7979232)",WORTH,IL,60482
579227,4619 S Wolcott AVE,41.8096282,-87.6719638,"(41.8096282,-87.6719638)",CHICAGO,IL,60609
531267,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
491846,11150 S HARLEM AVE,41.6883461,-87.7979232,"(41.6883461,-87.7979232)",WORTH,IL,60482
525229,4742-44 N RACINE AVE,41.968490719713,-87.65981645066375,"(41.968490719713, -87.65981645066375)",CHICAGO,IL,60640
491694,4000 N O'HARE FIELD,41.9802588,-87.9089858,"(41.9802588,-87.9089858)",CHICAGO,IL,60666
